1047137539763,15.722656,5091.200195,79.687500,1.806641,1806.400024,3.320312,1.435547,1804.800049,2.578125,1.613769,555.200012,0.859375,0,0
1047137564757,15.795899,5091.200195,80.468750,1.806641,1806.400024,3.320312,1.391602,1804.800049,2.578125,1.613769,555.200012,0.859375,0,0
1047137589772,15.795899,5091.200195,80.468750,1.806641,1806.400024,3.320312,1.402588,1804.800049,2.578125,1.613769,555.200012,0.859375,0,0
1047137614785,15.795899,5091.200195,80.468750,1.800537,1806.400024,3.320312,1.402588,1804.800049,2.460938,1.611328,555.200012,0.859375,0,0
1047137639775,15.795899,5091.200195,80.468750,1.812744,1806.400024,3.320312,1.402588,1804.800049,2.460938,1.611328,555.200012,0.859375,0,0
1047137664760,15.795899,5091.200195,80.468750,1.782227,1806.400024,3.320312,1.373291,1804.800049,2.460938,1.616211,555.200012,0.859375,0,0
1047137689778,15.722656,5089.600098,80.468750,1.782227,1806.400024,3.320312,1.409912,1804.800049,2.578125,1.611328,555.200012,0.859375,0,0
1047137714769,15.820313,5089.600098,80.468750,1.818848,1806.400024,3.320312,1.409912,1804.800049,2.578125,1.613769,555.200012,0.859375,0,0
1047137739770,15.820313,5088.000000,80.468750,1.794434,1806.400024,3.125000,1.380615,1804.800049,2.460938,1.613769,555.200012,0.859375,0,0
1047137764769,15.820313,5088.000000,80.468750,1.794434,1806.400024,3.125000,1.391602,1804.800049,2.460938,1.613769,555.200012,0.859375,0,0
1047137789764,15.820313,5088.000000,80.468750,1.794434,1806.400024,3.125000,1.380615,1804.800049,2.460938,1.613769,555.200012,0.859375,0,0
1047137814775,15.795899,5089.600098,80.468750,1.806641,1806.400024,3.320312,1.380615,1804.800049,2.460938,1.613769,555.200012,0.859375,0,0
1047137839763,15.795899,5089.600098,80.468750,1.788330,1806.400024,3.320312,1.424561,1804.800049,2.578125,1.613769,555.200012,0.859375,0,0
1047137864781,15.820313,5089.600098,80.468750,1.788330,1806.400024,3.320312,1.398926,1804.800049,2.578125,1.613769,555.200012,0.859375,0,0
